code,index,name,page,year_code,year_foundation,prov,dist,prov_code,dist_code,enc_name,source,,lon,lat,jg_id,pop_1900,pop_year
PRU_PSN_ODLN,6105Adl,Adelnau,131,,,Prussia,Posen,61,5,ODOLANOW,,,51.56666667,17.7,-519402,203,1883
GLC_KLM_PCHN,6254Pcz,Peczenizyn,978,JE-17XX,1700,Galicia,Kolomyja,62,54,PECZENIZYN,Jews were present in the 18th cent,,48.51666667,24.88333333,-1050032,2024,1890
GLC_RHT_ZHRV,6256Zrw,Zurow,1520,POP-1921,1921,Galicia,Rohatyn,62,56,ZUROW,The Jewish pop. in 1921 was 104.,,49.31666667,24.45,-1060886,202,1880
GLC_NSK_KMN,6233Kmn,Kamien,592,POP-1921,1921,Galicia,Nisko,62,33,KAMIEN,The Jewish pop. in 1921 was 201,,50.31666667,22.13333333,-506552,201,1921
GLC_SNT_ZBLT,6252Zbl,Zablotow,1478,JF-17EX,1700,Galicia,Sokal,62,52,ZABLOTOW,Jews settled here in the early 18th cent,,48.46666667,25.28333333,-1059902,2009,1890
PRU_SCH_GLWC,6101Glw,Gleiwitz,433,JE-13XX,1300,Prussia,Schlesien,61,1,GLEIWITZ,Jews were probably present in the 14th cent,,50.28333333,18.66666667,-501777,2009,1867
PRU_PSN_MGLN,6105Mgl,Mogilno,,JF-1772,1772,Prussia,Posen,61,5,MOGILNO (I),Jews first settled after the annexation to Prussia in 1772,,52.66666667,17.96666667,-517108,200,1881
GLC_BRZ_WJNC,6203Wjn,Wojnicz,,JF-17XX,1700,Galicia,Brzesko,62,3,WOJNICZ,Jews apparently settled in the 18th cent,,49.96666667,20.83333333,-536149,200,1880
GLC_HST_YBLN,6268Jbl,Jablonow,,CE-17EX,1700,Galicia,Husiatyn,62,68,Jablonow,The J. community dates from the 18th cent.,,49.15,25.86666667,-1059241,20,1921
GLC_DLN_SKHD,6248Sch,Suchodol,,,,Galicia,Dolina,62,48,,,,48.8,24.01666667,-1055592,20,1880
GLC_MSC_TVRZ,6232Twr,Twierdza,1352,POP-1921,1921,Galicia,Myslenice,62,32,TWIERDZA,The Jewish pop. in 1921 was 148,,49.8,23.25,-1056949,20,1880
PRU_OST_SZCZ,6102Ort,Ortelsburg,945,JF-1768,1768,Prussia,Ostpreussen,61,2,ORTELSBURG,The first Jews were allowed to settle in O. in 1768.,,53.56666667,21,-532063,199,1871
PRU_PSN_JNWC,6105Jnw,Janowiec,,CM-18XX,1800,Prussia,Posen,61,5,JANOWIEC (I),The 19th cent,,52.75,17.5,-505080,199,1871
BKV_WZN_MLYV,6306Ml,Milie,824,JF-18LX,1899,Bukovina,Wiznitz,63,6,MILIE,Jews settled in the late 19th cent,,48.33333333,25.28333333,-1046709,197,1930
GLC_GRD_VLKY,6223Lbn,Lubien Wielki,751,CM-1921,1921,Galicia,Grodek,62,23,LUBIEN WIELKI,A small Jewish community of 197 residents in 1921,,49.73333333,23.73333333,-1057743,197,1921
GLC_RW_NMYR,6236Nmr,Niemirow,,JF-15LX,1599,Galicia,Rawa Ruska,62,36,NIEMIROW,Jews were among the town’s first settlers in the late 16th cent,,50.11666667,23.45,-1047507,1962,1910
PRU_WST_CZRN,6103Hmm,Hammerstein,494,POP-1831,1831,Prussia,Westpreussen,61,3,HAMMERSTEIN,The Jewish pop. of H. numbered 142 in 1831,,53.68333333,16.93333333,-498027,195,1880
PRU_WST_CZLP,6103Sch_2,Schloppe,1148,JE-1674,1674,Prussia,Westpreussen,61,3,SCHLOPPE,There is documentary evidence of 28 Jews living in S. in 1674.,,53.08333333,16.11666667,-498453,195,1871
GLC_NSK_ULNW,6233Uln,Ulanow,1359,JE-1648-49,49,Galicia,Nowy Sacz,62,33,ULANOW,*The first Jewish settlement was wiped out in the Chmielnicki massacres of 1648-49,,50.48333333,22.26666667,-533954,1947,1880
GLC_LNC_LNCT,6228Lnc,Lancut,702,CE-15LX,1599,Galicia,Lancut,62,28,LANCUT,A Jewish community with a wooden synagogue and cemetery existed in the late 16th cent,,50.06666667,22.23333333,-512378,1940,1900
PRU_SCH_BLSL,6101Bnz,Bunzlau,221,JE-1370,1370,Prussia,Schlesien,61,1,BUNZLAU,Jews were present by 1370,,51.26666667,15.56666667,-494467,194,1880
GLC_DRH_MDNY,6222Mdn,Medenychi,802,X,X,Galicia,Drohobycz,62,22,MEDENICE,,,49.43333333,23.75,-1046356,193,1921
PRU_PSN_MRWN,6105Mrw,Murowana-Goslin,132,,,Prussia,Posen,61,5,MUROWANA GOSLINA,,,52.56666667,17.01666667,-517584,193,1871
GLC_MLC_RDMY,6214Rdm,Radomysl Wielki,1048,JE-17LX,1799,Galicia,Mielec,62,14,RADOMYSL WIELKI,,,50.2,21.26666667,-524880,1920,1890
GLC_MLC_RDMY,6214Rdm,Radomysl Wielki,1048,JE-17LX,1799,Galicia,Mielec,62,14,RADOMYSL WIELKI,,,50.2,21.26666667,-524880,1920,1890
GLC_MLC_RDMY,6214Rdm_2,Radomysl nad Sanem,1048,POP-1765,1765,Galicia,Mielec,62,14,RADOMYSL NAD SANEM,Jews are first recorded in 1765,,50.2,21.26666667,-524880,1920,1890
GLC_MLC_RDMY,6214Rdm_2,Radomysl nad Sanem,1048,POP-1765,1765,Galicia,Mielec,62,14,RADOMYSL NAD SANEM,Jews are first recorded in 1765,,50.2,21.26666667,-524880,1920,1890
GLC_ZLC_SSV,6275Ssw,Sasow,1141,JF-16EX,1600,Galicia,Zloczow,62,75,SASOW,Jews were apparently among the first settlers in the early 17th cent,,49.86666667,24.95,-1053064,1906,1880
PRU_SCH_ZBC,6101Mns,Munsterberg,,JF-16MX,1650,Prussia,Schlesien,61,1,Munsterberg,mid- 17th century (GermanSynagoge),,50.6,17.03333333,-539643,190,1842
GLC_CZR_YHLN,6266Jgl,Jagielnica,557,CE-17XX,1700,Galicia,Czortkow,62,66,JAGIELNICA,A Jewish community existed from the 18th cent,,48.95,25.73333333,-1059262,1892,1880
PRU_PSN_MRGN,6105Mrg,Margonin,794,JF-1920,1920,Prussia,Posen,61,5,MARGANETS,Jews apparently settled in the 1920,,52.96666667,17.1,-515577,189,1881
PRU_PMM_BBLC,6104Bbl,Bublitz,207,JM-1728,1728,Prussia,Pommern,61,4,BUBLITZ,The first Jewish family is mentioned in 1728,,53.95,16.6,-494121,189,1861
PRU_PSN_BYDG,6105Byd,Bydgoszcz,,JF-1346,1346,Prussia,Posen,61,5,BYDGOSZCZ,Jews were invited to settle by King Casimir the Great in 1346,,53.15,18,-496361,1889,1880
GLC_ZYW_SCHB,6213Sch,Sucha Beskidzka,1260,CM-1860,1860,Galicia,Zywiec,62,13,SUCHA,The community began to consolidate after 1860,,49.73333333,19.6,-530956,188,1890
GLC_NDW_BLOS,6253Osl,Oslaw Bily,946,POP-1921,1921,Galicia,Nadworna,62,53,OSLAW BIALY,The Jewish pop. in 1921 was 187.,,48.5,24.7,-1035311,187,1921
GLC_LNC_LZJS,6228Lzj,Lezajsk,726,JE-1521,1521,Galicia,Lancut,62,28,LEZAJSK,Jews lived permanently in L. from at least 1521,,50.26666667,22.41666667,-513296,1868,1880
GLC_MLC_BRW,6214Brw,Borowa,173,POP-1880,1880,Galicia,Mielec,62,14,BOROWA,The Jews numbered 186,,50.38333333,21.36666667,-494726,186,1921
PRU_PMM_DRWS,6104Drm,Dramburg,328,JF-1735,1735,Prussia,Pommern,61,4,DRAMBURG,The first Jews arrived in D. between 1735 and 1740.,,53.53333333,15.8,-499974,186,1861
GLC_RW_UHNV,6236Uhn,Uhnow,1357,CM-15XX,1500,Galicia,Rawa Ruska,62,36,UHNOW,A small Jewish community dates from the 16th cent,,50.36666667,23.75,-1057044,1843,1880
GLC_LMN_DBR,6228Dbr,Dobra,,POP-1895,1895,Galicia,Limanowa,62,28,DOBRA (II),The Jewish pop. numbered 184,,49.71666667,20.26666667,-499566,184,1921
PRU_SCH_PRDN,6101Nst,Neustadt,885,POP-1534,1534,Prussia,Schlesien,61,1,NEUSTADT,"In 1534, the Jewish pop. was 25",,50.31666667,17.58333333,-523821,184,1880
GLC_BRD_STRM,6263Str,Strzemilcze,,,,Galicia,Brody,62,63,,,,50.33333333,25.05,-1055420,183,1880
GLC_BRS_OZRY,6220Jzr,Jezierezany,574,CM-17LX,1799,Galicia,Borszczow,62,20,JEZIERZANY,The permanent Jewish settlement dates from around the end of the 18th cent,,48.88333333,25.95,-1049749,1823,1890
GLC_DLN_STRY,6248Mzn,Mizun Stary,832,POP-1921,1921,Galicia,Dolina,62,48,MIZUN STARY,The Jewish pop. in 1921,,48.91666667,23.88333333,-1055142,182,1921
PRU_PSN_SKK,6105Sch_3,Schokken,1193,CE-1770,1770,Prussia,Posen,61,5,SKOKI,A Jewish community of 338 existed in 1770,,52.66666667,17.16666667,-528268,182,1895
GLC_BRS_BRSH,6247Brs,Borszczow,,JE-16XX,1600,Galicia,Borszczow,62,47,BORSZCZOW,Though there is evidence of  Jewish settlement in the 17th cent,,48.8,26.05,-1036203,1808,1890
GLC_SKL_SLTS,6241Slc,Sielec,1178,POP-1921,1921,Galicia,Sokal,62,41,SIELEC,The Jewish pop. in 1921 was 175.,,50.31666667,24.2,-1053151,180,1880
GLC_HST_HRDN,6250Hrd_2,Horodnica,529,JF-18EX,1800,Galicia,Husiatyn,62,50,HORODNIA,Jews settled in the 19th cent,,49.18333333,26.11666667,-1039470,18,1921
GLC_PRZ_KSNC,6234Ksn,Kosienice,668,JF-16EX,1600,Galicia,Przemysl,62,34,KOZIENICE,Jews settled in the early 17th cent,,49.88333333,22.7,-509965,18,1921
PRU_PSN_MRCZ,6105Mrt,Mrotschen,133,,,Prussia,Posen,61,5,MROCZA,,,53.25,17.61666667,-517465,179,1884
PRU_SCH_KMNN,6101Lnd_2,Landeshut,703,JE-1812,1812,Prussia,Schlesien,61,1,LANDESHUT,Jews were granted residence rights in 1812 and numbered 53 in 1840.,,50.78333333,16.03333333,-506662,177,1884
GLC_HRD_CHRN2,6250Czr,Czerniatyn,289,POP-1921,1921,Galicia,Horodenka,62,50,CZERNIATYN,The Jewish pop. in 1921,,48.66666667,25.45,-1037140,177,1880
GLC_TLM_KRPT,6259Krp,Koropiec,659,JM-1635,1635,Galicia,Tlumacz,62,59,KOROPIEC,Jews are first mentioned in 1635,,48.93333333,25.18333333,-1042894,176,1921
GLC_RW_VLKM,6236Wlk,Wulka Mazowiecka,1468,POP-1921,1921,Galicia,Rohatyn,62,36,WULKA MAZOWIECKA,The Jewish pop. in 1921 was 136.,,50.25,23.86666667,-1059046,176,1890
GLC_SNK_RYMN,6240Rym,Rymanow,1109,JE-15LX,1599,Galicia,Sanok,62,40,RYMANOW,Jews are known from the late 16th cent,,49.58333333,21.86666667,-526779,1751,1890
PRU_SCH_WRCL,6101Brs,Breslau,188,JE-11XX,1100,Prussia,Schlesien,61,1,BRESLAU,Between the 12th and the mid-15th cent,,51.1,17.03333333,-537080,17500,17500 (1880) 19722 (1933)
GLC_GRY_CZKW,6208Czk,Ciezkowice,261,CM-18LX,1899,Galicia,Grybow,62,8,CIEZKOWICE,"The community previously linked to Tarnow, became independent in the late 19th cent",,49.78333333,20.96666667,-497672,175,1890
PRU_OST_PSLK,6102Prs_2,Preussisch-Holland,,JF-16LX,1699,Prussia,Ostpreussen,61,2,PREUSSISCH-HOLLAND,East Jews settled in P. towards the end of the 17th cent,,54.06666667,19.66666667,-521145,175,1880
BKV_KMP_VTRD,6301Vtr,Vatra Dornei,1379,,,Bukovina,Kimpolung,63,1,VATRA-DORNEI,,,47.35,25.36666667,-1174403,1737,1930
BKV_CZR_CHRN,63NACrn,Cernauti,237,JM-1408,1408,Galicia,Cieszyn,63,,CERNAUTI,today Ukraine The first reliable mention of Jews in C. dates from 1408.,,48.3,25.93333333,-1037073,17319,1890
BKV_RDT_SLYT,6308Slt,Seletin,1158,JF-18MX,1850,Bukovina,Radautz,63,8,SELETIN,Jews settled in the mid-19th cent,,47.86666667,25.21666667,-1053194,173,1880
GLC_RW_KHLV,6236Chl,Chlewczany,253,POP-1921,1921,Galicia,Rawa Ruska,62,36,CHLEWCZANY,The Jewish pop. in 1921 was 125.,,50.31666667,23.96666667,-1041398,173,1880
PRU_PSN_PSZC,6105Bts,Betsche,134,CM-17MX,1750,Prussia,Posen,61,5,BETSCHE,"By the mid-18th century, there was a Jewish community and several renowned rabbis were active her...",,52.46666667,15.76666667,-524473,173,1840
PRU_OST_GZYC,6102Ltz,Loetzen,745,JE-MA,MA,Prussia,Ostpreussen,61,2,LOETZEN,Jews probably stayed occasionally in L. from the Middle Ages,,54.03333333,21.76666667,-501574,172,1873
GLC_ZLC_BLYK,6275Bly,Bialy Kamien,138,JM-1629,1629,Galicia,Zloczow,62,75,BIALY KAMIEN,Jews are recorded from 1629 and by the end of  the 17th cent,,49.9,24.83333333,-1035313,1704,1900
PRU_SCH_GLGW2,6101Obr,Oberglogau,920,JF-MA,MA,Prussia,Schlesien,61,1,OBERGLOGAU,"Jews probably arrived in the Middle Ages. However, a permanent settlement is known only from the ...",,50.36666667,17.86666667,-501810,170,1880
PRU_PSN_GRBW,6105Grb,Grabow nad Prosna,449,JE-15XX,1500,Prussia,Posen,61,5,GRABOW NAD PROSNA,Jews were present from the 16th cent,,51.51666667,18.11666667,-503067,170,1840
GLC_RHT_CHRN,6256Czr,Czerniejow,,POP-1921,1921,Galicia,Rohatyn,62,56,CZERNIEJOW,In 1921 the Jewish pop. stood at 336,,49.26666667,24.45,-1037048,17,1870
PRU_OST_BRNW,6102Brn,Braunsberg,185,JE-1744,1744,Prussia,Ostpreussen,61,2,BRAUNSBERG,The first evidence of Jews dates  from 1744.,,54.38333333,19.83333333,-495057,169,1884
PRU_PSN_RYCZ,6105Rts,Ritschenwalde,1108,JF-15XX,1500,Prussia,Posen,61,5,RYCZYWOL,"Jews probably arrived in the 16th cent, ",,52.81666667,16.83333333,-526736,168,1895
PRU_WST_WJHR,6103Wjh,Wejherowo,1438,JF-1812,1812,Prussia,Westpreussen,61,3,WEJHEROWO,The first Jews settled in 1812,,54.6,18.23333333,-534656,168,1871
GLC_TRN_RZWD,6244Rzw,Rozwadow,,JF-17XX,1700,Galicia,Tarnobrzeg,62,44,ROZWADOW,Few Jews settled until the 18th cent,,50.58333333,22.05,-526110,1678,1880
PRU_PMM_GRFS,6104Grf,Greifswald,452,JE-12MX,1250,Prussia,Pommern,61,4,GREIFSWALD,There 1s evidence of Jewish presence in G. as early as the middle of the 13th cent,,54.1,13.38333333,-1778917,167,1880
PRU_PMM_GLNW,6104Gll,Gollnow,439,POP-1782,1782,Prussia,Pommern,61,4,GOLLNOW,"In 1782, there were 62 Jews living in G. and 165 in 1840.",,53.56666667,14.81666667,-502211,165,1840
GLC_BCZ_YZLV,6265Jzl,Jazlowiec,570,CM-15XX,1500,Galicia,Buczacz,62,65,JAZLOWIEC,The Jewish community dating from the 16th cent,,48.96666667,25.43333333,-1051255,1642,1880
PRU_OST_LDZB,6102Hls,Heilsberg,507,JE-1728,1728,Prussia,Ostpreussen,61,2,HEILSBERG,The first evidence of a Jewish presence dates from 1728.,,54.13333333,20.58333333,-513377,164,1871
GLC_STR_STRY,6242Str_3,Stary Sambor,1238,JM-1544,1544,Galicia,Storojinet,62,42,STARY SAMBOR,Jews are first mentioned in 1544,,49.43333333,23,-1055147,1613,1890
BKV_WZN_RZTK,6306Rst,Rastoace,1060,JF-18LX,1899,Bukovina,Wiznitz,63,6,RASTOACE,Jews first settled in the late 19th cent,,48.18333333,25.08333333,-1052442,161,1880
GLC_LWW_NVYY,6231Jry,Jaryczow Nowy,564,CF-1648-49,49,Galicia,Lwow,62,31,JARYCZOW NOWY,The first Jewish settlement was destroyed in the Tartar invasion of 1578,,49.91666667,24.3,-1048978,1608,1910
BKV_STR_STRZ,6309Str,Storozynetz,1248,CF-18EX,1800,Bukovina,Storojinet,63,9,STOROJINETI,A J. community was founded in the second half of the 19th cent,,48.16666667,25.71666667,-1055363,1601,1880
GLC_ZLC_YZZH,6275Jzr,Jezierzanka,574,POP-1921,1921,Galicia,Zloczow,62,75,JEZIERZANKA,The Jewish pop. in 1921 was 160.,,49.65,25.08333333,-1059772,160,1921
PRU_PSN_KBYL,6105Hdb,Haideberg,,,,Prussia,Posen,61,5,,,,51.38333333,17.83333333,-508221,160,1880
PRU_PSN_BBMS,6105Bms,Bomst,,,,Prussia,Posen,61,5,,,,52.16666667,15.81666667,-492527,160,1871
PRU_SCH_TWRD,6101Fst,Festenberg,381,CM-16MX,1650,Prussia,Schlesien,61,1,FESTENBERG,The Jewish community dates from the mid-17th cent,,51.36666667,17.46666667,-533708,160,1845
GLC_LWW_PDBR,6231Pdb,Podborce,1006,CF-1890,1890,Galicia,Lwow,62,31,PODBORANY,The community was formally established in 1890,,49.85,24.15,-1050845,16,1886
GLC_ZLK_HLYN,6246Hly,Hlynsk,434,POP-1921,1921,Galicia,Zolkiew,62,46,GLINSKO,The Jewish pop. in 1921 was 124.,,50.06666667,23.9,-1039037,16,1880
GLC_BBR_NVST,6219Str,Strzeliska Nowe,1255,JF-16LX,1699,Galicia,Bobrka,62,19,STRZELISKA NOWE,Jews apparently arrived in the second half of the 17th cent,,49.51666667,24.4,-1048906,1597,1900
GLC_BRS_OLYV,6220Krl,Korolowka,659,JE-16LX,1699,Galicia,Borszczow,62,20,KOROLOWKA,The Jewish settlement dates from the late 17th cent,,48.73333333,25.98333333,-1049241,1596,1900
GLC_DLN_RZHN,6248Rzn,Rozniatow,1101,JE-17XX,1700,Galicia,Dolina,62,48,ROZNIATOW,The Jewish community grew throughout the 18th and 19th cents.,,48.93333333,24.16666667,-1052526,1589,1890
GLC_KSW_MSKL,6251Msk,Moskalowka,848,POP-1921,1921,Galicia,Kosow,62,51,MOSKALOWKA,The Jewish pop. in 1921 was 158.,,48.3,25.1,-1047110,158,1921
GLC_MLC_RZCH,6214Rzc,Rzochow,,,,Galicia,Mielec,62,14,,,,50.25,21.48333333,-527027,158,1880
GLC_BRS_OKPY,6220Okp,Okopy,,,,Galicia,Borszczow,62,20,,,,48.53333333,26.4,-1049162,157,1900
GLC_STN_HLYC,6258Hlc,Halicz,484,JM-14XX,1400,Galicia,Stanislawow,62,58,HALICZ,Jews are mentioned from the 15th cent,,49.11666667,24.73333333,-1038762,1568,1900
GLC_BRD_PDKM,6263Pdk,Podkamien,1008,JF-16XX,1600,Galicia,Brody,62,63,PODKAMIEN,Jews settled in P. in the 17th cent,,49.93333333,25.31666667,-1050909,1552,1880
PRU_SCH_DZRZ,6101Rch,Reichenbach,1067,JE-1367,1367,Prussia,Schlesien,61,1,REICHENBACH,Jews settled no later than 1367,,50.71666667,16.65,-500600,155,1880
GLC_BHR_SLTV,6247Slt,Solotwina,1215,CM-16XX,1600,Galicia,Bohorodczany,62,47,SOLOTWINA,The 17th cent,,48.7,24.41666667,-1054671,1541,1880
BKV_KMP_CRLB,6301Crl,Carlibaba,233,POP-1930,1930,Bukovina,Kimpolung,63,1,CARLIBABA,The Jewish pop. in 1930 was 154.,,47.58333333,25.13333333,-1155893,154,1930
GLC_BHR_RSLN,6247Rsl,Rosulna,1095,POP-1921,1921,Galicia,Bohorodczany,62,47,ROSULNA,The Jewish pop. was 154 in 1921.,,48.76666667,24.38333333,-1052392,154,1921
GLC_BRD_BRDY,6220Brd,Brody,,JF-15LX,1599,Galicia,Brody,62,20,BRODY,Jews settled when B. was founded in the late 16th cent,,50.08333333,25.15,-1036374,15316,15316 (1880) 12188 (1910)
GLC_BRZ_RDLW,6203Rdl,Radlow,1045,POP-1921,1921,Galicia,Brzesko,62,3,RADLOW,Jews numbered 174 in 1921,,50.08333333,20.85,-524833,153,1880
PRU_PSN_MKST,6105Mxs,Mixstadt,822,CF-1815,1815,Prussia,Posen,61,5,MIKSTAT,The community was established after the reannexation to Prussia in 1815,,51.53333333,17.96666667,-516545,152,1871
GLC_BRZ_KZV,6264Kzw,Kozowa,669,JF-16LX,1699,Galicia,Brzezany,62,64,KOZOWA,Jews arrived in the late 17th cent,,49.43333333,25.15,-1043283,1510,1880
GLC_JRS_SKLS,6224Skl,Skoloszow,1194,,,Galicia,Jaroslaw,62,24,SKOLOSZOW,,,49.93333333,22.81666667,-528282,151,1886
GLC_NSK_PYSZ,6233Pys,Pysznica,1041,POP-1921,1921,Galicia,Nisko,62,33,PYSZNICA,The Jewish pop. in 1921 was 191,,50.56666667,22.13333333,-524651,151,1880
GLC_CSZ_CWKW,6230Cwk,Cewkow,240,POP-1921,1921,Galicia,Cieszanow,62,30,CEWKOW,The Jewish pop. in 1921 was 150.,,50.25,22.86666667,-496612,150,1921
GLC_SMB_LK,6239Lnk,Lonka Rustykalna,748,POP-1921,1921,Galicia,Sambor,62,39,LONKA RUSTYKALNA,The Jewish pop. in 1921 was 150.,,49.5,23.5,-1045167,150,1921
GLC_TRN_BRNW,6244Brn,Baranow,,JM-13XX,1300,Galicia,Tarnobrzeg,62,44,BARANOW (I),Jews are mentioned from the 14th cent,,50.48333333,21.53333333,-492818,1491,1890
PRU_PSN_GNZN,6105Gnz,Gniezno,436,JM-11XX,1100,Prussia,Posen,61,5,GNIEZNO,Jews are first mentioned in the 12th cent,,52.55,17.6,-501970,1482,1885
PRU_WST_PRBT,6103Rsn,Riesenberg,1077,CE-1700,1700,Prussia,Westpreussen,61,3,RIESENBURG,Individual Jews lived in R. already around 1700,,53.76666667,19.21666667,-523655,148,1895
GLC_PRZ_PRZW,6235Prz,Przeworsk,1036,JF-15EX,1500,Galicia,Radautz,62,35,PRZEWORSK,Jews settled in the early 16th cent,,50.06666667,22.5,-524090,1477,1910
GLC_RW_MSTY,6236Mst,Mosty Male,848,POP-1921,1921,Galicia,Rawa Ruska,62,36,MOSTY MALE,The Jewish pop. in 1921 was 147.,,50.31666667,23.55,-517402,147,1921
PRU_PSN_JRCZ,6105Jrt,Jaratschewo,,,,Prussia,Posen,61,5,,,,51.96666667,17.3,-505160,147,1871
PRU_SCH_TSZK,6101Tst,Tost,1245,JF-1875,1875,Prussia,Schlesien,61,1,STOCZEK,Jews settled rapidly in the late 19th cent.,,50.45,18.51666667,-533073,146,1885
PRU_PMM_GRYF,6104Grf_2,Greifenberg,451,JM-1692,1692,Prussia,Pommern,61,4,GREIFENBERG,A Jewish resident is mentioned in 1692,,53.9,15.2,-503594,146,1880
BKV_GRH_GRHM,6302Gr,Gura Humorului,470,JF-1835,1835,Bukovina,Gurahumora,63,2,GURA HUMORULUI,The first Jews who settled in 1835,,47.55,25.9,-1160946,1457,1900
PRU_WST_SSZ,6103Rdn,Rodenberg,1085,POP-1861,1861,Prussia,Westpreussen,61,3,RODENBERG,The J. community numbered 93 in 1861,,53.71666667,19.35,-531286,145,1880
GLC_RPC_SDZS,6276Sdz,Sedziszow,1157,JE-16LX,1699,Galicia,Pilzno,62,76,SEDZISZOW,Few Jews were present until the late 17th cent,,50.06666667,21.7,-527471,1433,1890
GLC_BRS_MLNY,6220Mln,Mielnica,820,JE-17LX,1799,Galicia,Borszczow,62,20,MIELNICA,Jews were present from the second half of the 18th cent,,48.61666667,26.16666667,-1046439,1429,1880
GLC_STN_IVNF,6258Stn,Stanislau,1233,JF-1654,1654,Galicia,Stanislawow,62,58,STANISLAWOW,Jews arrived with the founding of the town in 1654,,48.91666667,24.7,-1040327,14106,14106 (1900) 24823 (1931)
PRU_OST_KTRZ,6102Ktr,Ketrzyn,1059,JF-18EX,1800,Prussia,Ostpreussen,61,2,RASTENBURG,Jews settled in R. in the early 19th cent,,54.08333333,21.38333333,-507512,141,1880
PRU_PMM_KSZL,6104Ksl,Koeslin,644,JE-1699,1699,Prussia,Pommern,61,4,KOESLIN,The first Jewish family was living in K. in 1699,,54.2,16.18333333,-510109,140,1933
BKV_KMP_BRZ,6301Brz,Breaza,186,JF-18LX,1899,Bukovina,Kimpolung,63,1,BREAZA,Jews first settled in the late 19th cent,,47.61666667,25.33333333,-1153702,140,1930
BKV_STR_HLYN,6309Hln,Hlinitza,516,JF-18EX,1800,Bukovina,Storojinet,63,9,HLINITA,Jews settled in the early 19th cent,,48.33333333,25.7,-1039018,140,1930
GLC_STR_LVCH,6257Lwc,Lawoczne,711,POP-1921,1921,Galicia,Strzyzow,62,57,LAWOCZNE,The Jewish pop. in 1921 was 140.,,48.81666667,23.36666667,-1044471,140,1921
GLC_TRN_GRMN,6206Grm,Gromnik,460,JE-18MX,1850,Galicia,Tarnow,62,6,GROMNIK,Jews were living there in the mid-19th cent,,49.85,20.96666667,-503472,140,1921
GLC_ZYW_RJCZ,6213Rjc,Rajcza,,JE-18MX,1850,Galicia,Zywiec,62,13,RAJCZA,The Jews lived there from the mid-19th cent,,49.5,19.11666667,-525069,140,1880
GLC_BCZ_SKLV,6265Skl,Sokolow,1212,JE-15MX,1450,Galicia,Buczacz,62,65,SOKOLOV,Jews were present in the first half of the 15th cent,,48.93333333,25.33333333,-1054581,14,1921
GLC_LWW_SHCH,6231Szc,Szczerzec,1276,POP-1629,1629,Galicia,Lwow,62,31,SZCZERZEC,"Jews are recorded from 1629, reaching a pop. of 1.",,49.65,23.86666667,-1053567,1385,1880
PRU_PSN_WLN,6105Flh,Filehne,1442,CM-15XX,1500,Prussia,Posen,61,5,WIELEN NAD NOTECIA,A Jewish community is first mentioned in the 16th cent,,52.9,16.18333333,-534946,1380,1837
GLC_HST_TRBK,6268Try,Trybuchowce,1336,POP-1921,1921,Galicia,Husiatyn,62,68,TRYBUCHOWCE,The Jewish pop. in 1921 was 138.,,49.15,26.16666667,-1056535,138,1921
GLC_TRK_VRKH,6245Wys_2,Wysocko Wyzne,1470,POP-1921,1921,Galicia,Turka,62,45,WYSOCKO WYZNE,The Jn popsin: 1921. was 220.,,48.95,23.06666667,-1057971,138,1890
PRU_WST_TRN,6103Trn,Torun,1316,JE-17XX,1700,Prussia,Westpreussen,61,3,TORUN,,,53.03333333,18.6,-533064,1371,1890
GLC_LWW_ZNSN,6231Zns,Zniesienie,,,,Galicia,Mielec,62,31,,,,49.85,24.05,-1060963,137,1899
GLC_ZLK_BTYT,6246Bty,Batyatychi,92,POP-1921,1921,Galicia,Zolkiew,62,46,BATIATYCZE,The Jewish pop. in 1921 was 195.,,50.1,24.26666667,-1035044,136,1880
GLC_RDK_RDKY,6237Rdk,Rudki,1104,JF-17EX,1700,Galicia,Rzeszow,62,37,RUDKI,Jews settled from the early 18th cent,,49.65,23.48333333,-1052621,1352,1880
GLC_TRN_TRNP,6272Trn,Tarnopol,1291,JF-1540,1540,Galicia,Tarnopol,62,72,TARNOPOL,Jewish settlement began with the founding of the town in 1540,,49.55,25.58333333,-1056204,13468,13468 (1880) 13999 (1931)
BKV_SCZ_BLCN,6310Blc,Balaczana,80,JF-18LX,1899,Bukovina,Suceava,63,10,BALACEANA,Jews settled in the late 19th cent,,47.63333333,26.05,-1151714,134,1930
PRU_OST_BSKP,6102Bsc,Bischofsburg,152,JF-18XX,1800,Prussia,Ostpreussen,61,2,BISCHOFSBURG,Jewish settlement started probably only in the 19th cent,,53.86666667,20.96666667,-493925,134,1871
GLC_JSL_NWYZ,6209Zmg,Zmigrod Nowy,,,,Galicia,Jaslo,62,9,ZMIGROD NOWY,,,49.61666667,21.53333333,-519166,1330,1880
PRU_PSN_KRGW,6105Unr,Unruhstadt,,,,Prussia,Posen,61,5,,,,52.06666667,15.85,-506952,133,1880
PRU_OST_NDZC,6102Ndn,Neidenburg,880,JE-17LX,1799,Prussia,Ostpreussen,61,2,NEIDENBURG,The first protected Jew (Schutzjude) was allowed to live in N. in the second half of the 18th cen,,53.36666667,20.43333333,-518022,132,1905
